Card Title,URL,Price,Key
2015-2016 UPPER DECK CONNOR MCDAVID YOUNG GUNS PSA10 WOW 🧨🧨🧨,https://www.ebay.com/itm/2015-2016-UPPER-DECK-CONNOR-MCDAVID-YOUNG-GUNS-PSA10-WOW/184357825721?hash=item2aec952cb9:g:yRIAAOSwIElfBnPU,"$2,351.26",McDavid_PSA_10
🔥Connor McDavid 2015-16 Upper Deck Young Guns Rookie Card PSA 10 GEM MINT🔥,https://www.ebay.com/itm/Connor-McDavid-2015-16-Upper-Deck-Young-Guns-Rookie-Card-PSA-10-GEM-MINT/124506441228?hash=item1cfd29860c:g:TVAAAOSwNDFf6pvT,"$2,272.90",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383880175238?hash=item59610a9e86:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
Connor McDavid 2015 Upper Deck Young Guns #201 PSA 10 Rookie Card,https://www.ebay.com/itm/Connor-McDavid-2015-Upper-Deck-Young-Guns-201-PSA-10-Rookie-Card/143682540818?hash=item2174259512:g:iS4AAOSwubdfNcgR,"$2,200.00",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383877723400?hash=item5960e53508:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
Connor McDavid 2015 16 UD Upper Deck Young Guns #201 Oilers RC Rookie PSA 10,https://www.ebay.com/itm/Connor-McDavid-2015-16-UD-Upper-Deck-Young-Guns-201-Oilers-RC-Rookie-PSA-10/363226088983?hash=item5491f64617:g:4wYAAOSwrKNf3Sdu,"$1,990.00",McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-Rookie-PSA-10-GEM-MT/392977651774?hash=item5b7f4b183e:g:rbAAAOSwVp1fhRa0,"$2,192.94",McDavid_PSA_10
2015 Upper Deck Young Guns Canvas Connor McDavid Virtanen ROOKIE RC PSA 10 GEM,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Canvas-Connor-McDavid-Virtanen-ROOKIE-RC-PSA-10-GEM/353322905505?hash=item5243afafa1:g:J34AAOSwmyRf2-9A,$89.69,McDavid_PSA_10
2015-16 Upper Deck Young Guns #201 Connor McDavid RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-201-Connor-McDavid-RC-Rookie-PSA-10-GEM-MINT/284128567229?hash=item422761dfbd:g:BAAAAOSw9fFf55mJ,"$1,999.99",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383877328439?hash=item5960df2e37:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
15-16 Upper Deck Young Guns Canvas CONNOR MCDAVID Edmonton Oilers PSA 10!!,https://www.ebay.com/itm/15-16-Upper-Deck-Young-Guns-Canvas-CONNOR-MCDAVID-Edmonton-Oilers-PSA-10/193592189032?hash=item2d12fe6068:g:NPEAAOSwvFlfGioc,$999.99,McDavid_PSA_10
2015-16 Upper Deck Young Guns #201 Connor McDavid RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-201-Connor-McDavid-RC-Rookie-PSA-10-GEM-MINT/284128267388?hash=item42275d4c7c:g:BAAAAOSw9fFf55mJ,"$1,999.99",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383877024128?hash=item5960da8980:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
2016-17 Upper Deck Auston Matthews Young Guns Rookie Graded PSA 10 Gem Perfect!,https://www.ebay.com/itm/2016-17-Upper-Deck-Auston-Matthews-Young-Guns-Rookie-Graded-PSA-10-Gem-Perfect/254812089207?hash=item3b53fbeb77:g:luwAAOSwQHVf3ZIS,$674.03,McDavid_PSA_10
2018 Upper Deck Anze Kopitar Acetate Young Guns Retro Graded PSA 10 GEM MINT!!!,https://www.ebay.com/itm/2018-Upper-Deck-Anze-Kopitar-Acetate-Young-Guns-Retro-Graded-PSA-10-GEM-MINT/254812015972?hash=item3b53facd64:g:OeMAAOSwonZf3W1Q,$168.21,McDavid_PSA_10
2015-16 Upper Deck Artemi Panarin RC Young Guns Graded PSA 10 Gem Mint YG,https://www.ebay.com/itm/2015-16-Upper-Deck-Artemi-Panarin-RC-Young-Guns-Graded-PSA-10-Gem-Mint-YG/254811355044?hash=item3b53f0b7a4:g:8eoAAOSwdhNf3Hmm,$208.48,McDavid_PSA_10
2014-15 Upper Deck Jake McCabe Young Guns Rookie Graded PSA 10 Gem,https://www.ebay.com/itm/2014-15-Upper-Deck-Jake-McCabe-Young-Guns-Rookie-Graded-PSA-10-Gem/254812562358?hash=item3b540323b6:g:kfYAAOSwDXlf3kdw,$32.14,McDavid_PSA_10
2015 UD Young Guns #201 Connor McDavid RC PSA 10.,https://www.ebay.com/itm/2015-UD-Young-Guns-201-Connor-McDavid-RC-PSA-10/133615909946?hash=item1f1c20fc3a:g:ZK4AAOSwYHFf5KYR,"$1,850.00",McDavid_PSA_10
15-16 Upper Deck Young Guns Canvas CONNOR MCDAVID PSA 10,https://www.ebay.com/itm/15-16-Upper-Deck-Young-Guns-Canvas-CONNOR-MCDAVID-PSA-10/284120921527?hash=item4226ed35b7:g:sXoAAOSwcddf3nnd,"$1,175.64",McDavid_PSA_10
2015 UD Connor McDavid YOUNG GUNS Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-UD-Connor-McDavid-YOUNG-GUNS-Rookie-PSA-10-GEM-MT/114560242720?hash=item1aac529420:g:R78AAOSwrYBfy8oJ,"$1,567.52",McDavid_PSA_10
Connor Mcdavid Young Guns Canvas PSA 10,https://www.ebay.com/itm/Connor-Mcdavid-Young-Guns-Canvas-PSA-10/184556659622?hash=item2af86f23a6:g:2jcAAOSwH-RfwYpl,"$1,018.89",McDavid_PSA_10
2015-16 Upper Deck Young Guns #201 Connor McDavid RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-201-Connor-McDavid-RC-Rookie-PSA-10-GEM-MINT/284122168891?hash=item4227003e3b:g:rXsAAOSwmhtf4BDY,"$1,150.00",McDavid_PSA_10
